Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"0.80869, 300.759, 1230.83","368.422, 0.747683, 1348.47","0.656021, 389.035, 1310.23","1304.26, 0.641465, 506.881","0.800012, 1233.75, 489.136","0.724847, 1377.97, 350.738","480.324, 0.779772, 1295.48","344.883, 1257.35, 0.822768","0.544267, 668.614, 1342.61","0.529074, 665.69, 1295.57","0.739573, 1257.38, 865.873","1280.9, 0.664784, 1074.82","0.5114, 1389.72, 671.539","0.706366, 1410.3, 909.956",0,"0.122635, 1233.57, 283.022","0.840667, 277.202, 1239.65",0,"0.812422, 271.413, 1295.57",0,0,0,"0.132774, 1274.93, 1074.91","0.128727, 1074.88, 1263.13","0.42317, 1074.86, 1286.69",
"0.842637, 1233.6, 297.711","0.762131, 1345.57, 365.532","1304.47, 0.706105, 386.057","0.657164, 1292.54, 503.874","0.81454, 483.263, 1230.72","0.692822, 350.708, 1383.86","480.181, 0.764424, 1301.37","344.822, 0.834263, 1260.27","0.555803, 665.661, 1339.71","0.536923, 1292.55, 662.69","0.768998, 1257.22, 874.68","1280.9, 0.673607, 1074.82","0.52542, 668.584, 1389.7","1416.14, 0.707578, 909.928","1472.11, 1074.9, 0.0508524","280.059, 0.105975, 1230.8","0.838256, 1242.6, 274.239",0,"0.798615, 1301.31, 271.383",0,0,0,"0.119926, 1074.91, 1277.88","0.115229, 1074.91, 1277.83","0.424403, 1074.87, 1286.69",
"0.831445, 297.854, 1230.68","0.816871, 385.922, 1330.95","392.013, 0.714138, 1266.05","0.676473, 1274.92, 527.449","0.792455, 509.728, 1189.61","0.763796, 365.474, 1398.55","0.807947, 483.068, 1316.12","1280.83, 0.741102, 350.751","0.561675, 677.455, 1319.05","0.580011, 674.484, 1260.27","0.778158, 1233.64, 877.572","1280.7, 0.443813, 1074.88","0.571317, 683.295, 1374.97","0.722113, 1404.4, 909.936","0.0667969, 1074.9, 1469.28","280.077, 0.413468, 1230.66","0.826122, 277.201, 1245.52",0,"1304.47, 280.056, 0.794157",0,0,0,"1280.8, 1074.91, 0.106152","1280.82, 1074.92, 0.0855267","0.203922, 1074.9, 1283.8",
"0.851053, 297.715, 1221.96","0.802734, 1330.86, 371.323","0.631005, 1274.91, 386.084","0.632573, 530.335, 1283.81","0.761337, 521.464, 1204.26","1392.59, 0.764272, 362.453","1304.29, 480.199, 0.800887","344.942, 0.743777, 1263.25","0.565748, 1322.01, 671.581","671.53, 0.562732, 1263.21","880.593, 0.797253, 1236.68","1280.8, 1074.88, 0.43017","0.548953, 674.493, 1375","0.728147, 1401.62, 906.994","0.0673299, 1074.9, 1469.29","280.102, 0.385995, 1221.92","0.859367, 277.143, 1239.6",0,"1304.31, 0.75822, 277.24",0,0,0,"0.0884263, 1274.96, 1074.91","0.0753252, 1074.93, 1283.7","0.194222, 1074.9, 1286.68",
"1216.05, 0.875193, 294.997","0.808536, 1330.81, 365.61","0.696285, 386.034, 1283.73","0.418147, 1283.76, 527.345","0.673738, 1210.17, 518.453","0.739139, 1378.01, 356.576","480.116, 1289.61, 0.748267","344.892, 1257.28, 0.819339","0.565573, 1330.76, 662.754","1280.91, 0.541753, 659.798","0.682026, 1242.53, 874.638","1280.76, 0.414323, 1074.88","0.540472, 1377.91, 665.69","0.701052, 907.092, 1404.54","1472.05, 1074.9, 0.0673079","280.129, 0.293486, 1213.27","0.900629, 274.304, 1236.6",0,"0.768916, 1292.63, 277.168",0,0,0,"1272.01, 0.0823893, 1074.91","1280.82, 1074.93, 0.0719481","0.187547, 1074.9, 1283.86",
"0.871786, 297.761, 1213.18","0.759471, 1330.91, 365.427","0.624731, 385.958, 1286.77","0.471226, 530.214, 1301.44","1216.1, 0.691287, 524.358","344.979, 0.748357, 1375.06","1280.93, 0.77605, 474.296","344.933, 1257.11, 0.822771","0.558254, 1333.77, 671.541","0.546137, 1283.8, 668.619","0.645861, 874.614, 1254.33","1280.73, 0.420042, 1074.87","0.5152, 674.489, 1383.83","0.731146, 906.967, 1404.48","1472.11, 1074.9, 0.0608612","0.204407, 277.191, 1213.16","0.883043, 1233.69, 277.159",0,"0.819024, 274.314, 1283.91",0,0,0,"0.0870174, 1274.95, 1074.91","1280.81, 1074.92, 0.0751333","0.188718, 1074.9, 1283.8",
"0.867979, 297.759, 1213.16","0.705231, 1330.8, 362.566","0.547606, 1283.85, 383.041","0.477446, 524.435, 1310.27","1216.09, 0.720463, 515.523","344.84, 0.744761, 1374.9","0.756497, 1266.09, 468.473","0.798873, 347.808, 1254.3","0.555734, 1333.88, 671.5","0.555592, 668.59, 1286.67","0.750777, 1257.32, 871.738","1280.8, 1074.87, 0.439618","0.507091, 1386.76, 671.601","904.127, 0.729548, 1404.48","1472.15, 1074.9, 0.0517952","0.145959, 274.338, 1213.16","0.872384, 1233.59, 277.191",0,"0.794365, 1283.77, 277.125",0,0,0,"0.0890114, 1274.93, 1074.91","1280.8, 1074.92, 0.0767726","0.199433, 1074.9, 1286.66",
"0.875087, 1213.12, 294.989","0.771793, 365.49, 1327.89","0.654988, 386.118, 1286.66","0.507631, 521.435, 1310.29","1224.87, 512.605, 0.74372","344.845, 1369.07, 0.721136","0.830562, 1260.19, 477.255","344.836, 0.826824, 1236.72","0.566414, 668.647, 1342.6","0.546604, 668.583, 1292.57","868.766, 0.741286, 1260.15","1280.78, 0.627724, 1074.85","1392.64, 0.530628, 671.525","0.734493, 1404.43, 903.986","1472.15, 1074.9, 0.0618597","280.086, 1213.08, 0.0813635","0.871694, 277.128, 1230.74",0,"0.89212, 1283.76, 271.453",0,0,0,"0.128188, 1274.89, 1074.91","0.113572, 1274.89, 1074.92","0.353728, 1074.89, 1283.82",
"0.841553, 297.811, 1213.18","0.715131, 365.357, 1333.81","1304.27, 0.52712, 383.075","512.625, 0.420465, 1327.84","0.752123, 515.569, 1236.73","344.961, 0.697709, 1366.21","0.828, 1257.32, 474.332","0.813526, 1233.83, 347.844","671.558, 0.571603, 1351.32","1304.41, 0.561903, 671.515","0.687513, 865.81, 1260.3","1280.76, 0.573342, 1074.85","0.520125, 1395.5, 671.618","904.041, 0.719633, 1404.5","1472.17, 1074.9, 0.0626031","0.0750118, 283.073, 1213.09","0.859643, 277.17, 1230.78",0,"0.890696, 274.202, 1283.69",0,0,0,"0.130574, 1074.89, 1269.04","0.111362, 1074.91, 1269.04","0.308307, 1074.89, 1283.79",
"0.862086, 297.788, 1213.14","0.688831, 362.6, 1333.9","0.482906, 1307.36, 374.317","0.392128, 1322.04, 515.551","0.763852, 515.575, 1236.72","1360.3, 0.671553, 350.754","0.819268, 474.33, 1254.35","0.822104, 1233.72, 359.567","671.538, 0.571999, 1351.4","0.56798, 1307.21, 668.663","0.677999, 1260.34, 860.013","1280.75, 0.596391, 1074.84","0.521197, 1395.58, 671.61","0.707307, 906.966, 1407.39","1472.13, 1074.9, 0.0577338","0.072467, 283.037, 1213.12","0.848196, 277.19, 1230.71",0,"1280.91, 0.883967, 274.195",0,0,0,"0.127411, 1074.9, 1271.97","0.113141, 1074.9, 1269.02","0.351865, 1074.88, 1283.81",
"0.867493, 297.834, 1213.05","0.64549, 362.427, 1333.85","368.381, 1313.19, 0.445458","0.360861, 518.541, 1327.95","0.747823, 521.389, 1239.61","344.873, 0.723343, 1354.52","0.775101, 1251.34, 471.442","0.782523, 1227.86, 359.58","0.579479, 668.635, 1351.54","0.5674, 1307.39, 668.61","0.71013, 859.996, 1263.24","1280.84, 0.660189, 1074.83","0.524205, 1395.62, 671.508","904.023, 0.705086, 1404.51","1472.05, 1074.9, 0.0570843","0.0577153, 285.916, 1213.17","1224.94, 280.061, 0.824776",0,"1280.73, 0.865881, 274.215",0,0,0,"0.143801, 1074.9, 1277.81","0.133401, 1074.9, 1269.01","0.395001, 1074.88, 1283.85",
"0.855348, 1210.3, 300.791","0.635371, 362.381, 1333.82","0.451399, 362.588, 1319.09","0.339682, 521.426, 1330.83","0.746222, 521.483, 1242.58","0.715331, 1354.35, 347.816","0.781949, 465.579, 1245.46","1224.84, 0.769842, 359.613","0.571119, 668.63, 1351.45","0.559212, 1307.33, 668.572","0.690694, 862.884, 1263.2","1280.87, 0.676641, 1074.83","1392.69, 0.511835, 671.537","904.08, 0.716967, 1407.32","1472.1, 1074.9, 0.0600812","288.838, 1213.06, 0.0637581","0.817658, 283.06, 1221.93",0,"0.844804, 274.175, 1277.83",0,0,0,"0.156042, 1074.9, 1277.84","0.148273, 1074.89, 1263.15","0.410612, 1074.87, 1286.65",
"0.853645, 1210.06, 300.751","0.727704, 362.491, 1327.99","1304.35, 0.519829, 368.386","0.29864, 521.45, 1322","0.685851, 518.543, 1239.65","0.715805, 1354.38, 347.833","0.80488, 471.412, 1239.72","0.772318, 1218.97, 359.63","0.580109, 668.551, 1351.43","0.564896, 665.654, 1307.29","0.75092, 1260.3, 860.053","1280.91, 0.717832, 1074.82","0.518916, 1395.52, 668.641","0.71531, 901.138, 1407.34","1472.19, 0.0558457, 1074.9","0.0879495, 1210.19, 286.022","1216.13, 0.828547, 282.996",0,"0.819884, 1274.88, 274.193",0,0,0,"0.150348, 1274.93, 1074.9","0.148106, 1257.26, 1074.88","0.458507, 1074.87, 1286.71",
"0.814928, 303.656, 1207.12","0.693118, 362.511, 1327.79","1304.35, 0.483309, 365.581","0.313681, 1316.13, 524.355","0.70974, 1236.63, 518.492","0.668726, 350.738, 1351.34","0.818578, 471.368, 1239.6","1216.1, 0.824145, 362.496","0.574046, 668.555, 1351.38","0.567948, 665.708, 1307.22","868.758, 0.724449, 1260.28","1280.86, 0.658932, 1074.82","1392.67, 0.517938, 668.612","0.712902, 901.169, 1407.4","1472.18, 1074.9, 0.0577182","0.113823, 285.99, 1207.29","0.856175, 285.914, 1213.22",0,"0.807187, 274.263, 1269.1",0,0,0,"0.144631, 1274.91, 1074.9","0.137563, 1074.89, 1263.13","0.410902, 1074.87, 1286.68",
"0.797316, 1204.25, 303.67","0.681086, 362.574, 1324.88","368.478, 0.477382, 1295.54","1304.36, 524.437, 0.274101","0.561975, 515.53, 1230.72","0.680974, 353.68, 1348.5","0.848803, 465.486, 1236.79","0.83195, 1213.25, 359.596","0.530997, 665.649, 1342.63","1304.26, 0.527167, 662.719","0.761922, 1257.24, 871.677","1280.9, 0.672788, 1074.83","0.497918, 668.569, 1380.94","0.702448, 1410.28, 901.174","1472.18, 0.0605842, 1074.9","288.856, 0.108729, 1207.26","0.88215, 1213.08, 286.045",0,"0.810195, 1266.06, 277.14",0,0,0,"0.125442, 1074.91, 1277.89","0.117684, 1074.91, 1277.84","0.408204, 1074.87, 1286.71",
"0.793481, 306.611, 1198.38","0.695377, 1313.2, 365.447","0.524607, 377.224, 1283.76","1304.39, 0.304023, 527.313","1224.93, 512.635, 0.545835","0.694015, 1345.52, 359.527","0.837957, 465.543, 1236.83","0.823693, 356.682, 1213.15","0.543939, 668.623, 1333.78","0.514015, 668.555, 1292.64","1248.47, 0.749155, 880.461","1280.86, 0.553485, 1074.85","671.533, 0.490798, 1375.05","904.143, 0.709425, 1407.39","1472.13, 1074.9, 0.0624155","0.0830083, 291.802, 1207.09","288.866, 0.895095, 1210.18",0,"0.829598, 1260.19, 277.211",0,0,0,"0.0964957, 1274.95, 1074.92","1280.84, 1074.92, 0.0929591","0.297415, 1074.89, 1286.72",
"1192.54, 0.814292, 303.706","1304.45, 0.759234, 368.494","0.638758, 1266.17, 386.094","456.661, 1201.39, 0.334752","0.320764, 1204.26, 359.498","0.732338, 362.499, 1342.62","0.821042, 465.525, 1236.82","0.793964, 353.68, 1213.13","1328.01, 665.657, 0.571134","0.561714, 665.608, 1283.72","0.72176, 874.61, 1239.69","1280.9, 0.475379, 1074.87","0.524875, 668.548, 1374.94","0.741187, 1401.59, 907.014","0.0852973, 1074.89, 1469.19","1192.58, 291.75, 0.141452","288.825, 0.871015, 1210.11",0,"0.845672, 283.047, 1260.3",0,0,0,"0.108454, 1074.91, 1283.74","0.0935611, 1074.92, 1283.76","0.2252, 1074.89, 1286.8",
"0.833768, 1189.72, 303.637","1304.36, 0.762603, 371.335","0.689477, 386.118, 1263.2","0.241151, 1289.68, 527.363","1224.86, 512.636, 0.444054","0.735349, 1345.52, 362.616","0.768014, 474.362, 1245.49","0.818931, 1213.07, 359.575","0.564703, 668.653, 1327.78","1280.77, 0.555573, 668.615","880.511, 1233.84, 0.772124","1280.79, 0.494339, 1074.86","0.518347, 1372.04, 671.523","0.7281, 907.056, 1398.47","0.0958541, 1074.89, 1469.1","288.962, 0.164009, 1189.71","288.861, 0.877896, 1210.08",0,"0.859667, 1260.32, 285.975",0,0,0,"0.10994, 1074.91, 1277.87","1280.85, 1074.92, 0.0938128","0.239032, 1074.89, 1286.75",
"1192.51, 0.826326, 303.658","0.773267, 377.288, 1301.36","0.778794, 1257.29, 389.058","0.568819, 1242.56, 518.517","1192.58, 0.468182, 486.206","0.764374, 1348.41, 365.351","0.773386, 477.252, 1254.22","0.842947, 365.396, 1213.18","0.577673, 1321.98, 671.538","0.54871, 1274.88, 668.668","880.389, 1233.64, 0.794218","1280.76, 0.512466, 1074.87","0.546845, 1369.13, 671.606","0.679931, 906.947, 1395.5","0.0727559, 1074.9, 1469.11","0.229584, 291.773, 1189.67","288.918, 0.892501, 1210.14",0,"288.872, 0.877747, 1260.33",0,0,0,"0.123354, 1274.93, 1074.9","1280.78, 1074.92, 0.100596","0.252051, 1074.89, 1286.68",
"0.85768, 1189.66, 303.648","0.808426, 1301.4, 383.097","0.766705, 1257.26, 391.949","0.634423, 1236.62, 518.466","0.64081, 1189.52, 359.626","0.786116, 365.417, 1351.34","480.167, 0.841555, 1260.23","1216.07, 0.820038, 362.612","0.576407, 1310.31, 671.601","671.539, 0.552899, 1263.16","0.776005, 1233.57, 883.389","1280.83, 1074.88, 0.331022","1360.26, 0.53767, 674.522","904.055, 0.694478, 1380.99","0.0982025, 1074.89, 1469.03","0.516019, 291.799, 1189.58","0.917086, 1210.19, 291.743",0,"0.86108, 1266.09, 291.719",0,0,0,0,0,"0.140766, 1074.91, 1286.74",
"0.859458, 1189.68, 303.676","0.78295, 380.131, 1301.43","0.708192, 1257.25, 389.069","1248.47, 0.578425, 527.276","0.653629, 1186.54, 486.115","0.81577, 362.567, 1351.39","480.252, 0.782511, 1271.99","0.80636, 362.584, 1221.99","0.580396, 1307.41, 668.603","0.556621, 668.556, 1260.34","880.63, 1233.61, 0.781763","1280.79, 0.410544, 1074.88","0.541924, 1354.47, 668.656","0.738142, 1377.98, 901.128","0.109925, 1074.89, 1463.3","288.963, 0.656595, 1189.65","288.997, 0.916078, 1213",0,"0.843872, 291.873, 1269.03",0,0,0,"0.0935417, 1074.9, 1286.7","0.0771511, 1074.93, 1283.75","0.183463, 1074.9, 1283.88",
"1192.62, 0.836026, 300.683","0.766336, 1298.52, 374.325","0.680119, 1242.59, 389.105","0.652283, 1233.77, 530.285","1168.95, 480.129, 0.676359","0.806634, 362.399, 1351.5","480.346, 0.872197, 1283.65","0.80386, 1233.73, 359.565","0.60518, 1307.29, 668.638","0.591633, 668.555, 1260.14","0.759545, 1233.65, 877.532","1280.8, 1074.88, 0.49147","0.565395, 1354.45, 671.527","0.754309, 1377.98, 901.181","0.0897119, 1074.9, 1460.39","0.761519, 1189.72, 286.025","0.887313, 1213.16, 286.035",0,"0.776715, 291.752, 1269.08",0,0,0,"0.116159, 1074.9, 1283.75","0.0958452, 1074.92, 1283.73","0.228016, 1074.9, 1283.88",
"0.855248, 1204.3, 294.787","0.788055, 1298.4, 380.167","400.82, 0.756266, 1236.59","536.138, 1233.65, 0.747668","1160.12, 465.551, 0.784405","0.777027, 1354.44, 359.502","480.277, 0.811543, 1292.59","344.955, 0.749223, 1236.71","0.605205, 1307.38, 662.736","0.590017, 659.791, 1260.17","0.729413, 1233.76, 865.865","1280.81, 0.501792, 1074.87","0.574348, 665.635, 1357.35","0.723551, 1372.06, 886.492","0.118911, 1074.89, 1463.24","0.655478, 1195.43, 277.162","1216.12, 0.849759, 274.202",0,"0.729274, 277.225, 1269.07",0,0,"0.0531733, 1074.9, 1469.32","1280.81, 0.116108, 1074.9","0.0955252, 1074.92, 1283.7","0.233299, 1074.9, 1286.7",
"0.908315, 1210.11, 291.842","0.792395, 380.135, 1295.48","0.761126, 403.717, 1230.83","1224.84, 0.735131, 530.248","1160.11, 0.786265, 456.609","1360.28, 353.724, 0.748997","1304.31, 0.844584, 477.258","344.92, 0.781644, 1254.34","0.60976, 1307.28, 662.71","656.818, 1257.33, 0.592523","0.716364, 1233.79, 862.877","1280.79, 1074.88, 0.438051","0.573454, 665.64, 1357.29","0.725745, 889.372, 1372","0.0973647, 1074.9, 1460.36","0.850942, 1201.4, 271.399","0.889383, 1230.68, 271.304",0,"1280.76, 280.135, 0.786821",0,0,0,"1280.82, 1074.91, 0.094958","0.0780043, 1074.92, 1283.69","0.195391, 1074.9, 1286.65",
"0.861089, 291.858, 1219","0.809778, 377.276, 1295.51","0.74953, 1221.96, 397.818","0.76581, 1213.03, 527.35","1160.18, 0.689926, 447.896","0.765164, 1369.1, 350.789","0.827875, 474.304, 1307.4","0.851301, 1257.38, 341.815","0.622644, 1307.26, 659.757","0.607792, 1257.28, 653.946","0.736944, 1233.79, 865.777","1280.78, 0.469395, 1074.88","0.570178, 659.822, 1357.32","0.734563, 1369.17, 886.419","0.117613, 1074.9, 1460.39","0.909083, 1210.17, 274.195","0.928626, 1236.68, 271.25",0,"280.087, 0.813893, 1283.77",0,0,"0.0538033, 1074.9, 1469.29","0.105449, 1274.96, 1074.91","1280.86, 1074.93, 0.086273","0.213949, 1074.9, 1286.65",
"288.975, 0.824779, 1227.87","0.822748, 1298.48, 380.157","0.756811, 394.895, 1219.07","0.795492, 1195.46, 527.338","1160.08, 0.795408, 436.054","0.801844, 1372.09, 359.604","0.796932, 1324.88, 471.467","0.839402, 338.89, 1260.23","0.630343, 1307.38, 662.748","0.61636, 1257.34, 662.704","0.769667, 1233.72, 874.664","1280.82, 1074.88, 0.490972","1360.29, 0.56588, 662.739","0.734876, 1374.87, 895.206","0.109645, 1074.9, 1463.33","0.931158, 1213.14, 271.392","0.876112, 1242.59, 268.326",0,"280.076, 0.769773, 1295.5",0,0,0,"0.110719, 1074.91, 1283.75","0.0932728, 1074.92, 1283.73","0.228824, 1074.9, 1286.67",
"0.859405, 1233.75, 291.722","1304.25, 0.88615, 383.163","0.759044, 394.903, 1227.78","1192.47, 0.861693, 527.376","1160.03, 0.783916, 427.283","0.836604, 362.543, 1375.05","480.112, 0.855647, 1330.73","1272.03, 0.783546, 341.899","0.635293, 668.565, 1310.24","0.636847, 668.56, 1260.09","880.456, 0.800969, 1230.78","1280.83, 0.45899, 1074.88","0.579336, 668.551, 1366.17","0.776529, 901.172, 1375.03","0.10258, 1466.19, 1074.9","1216.17, 0.884218, 271.453","0.897876, 268.329, 1254.31",0,"1304.33, 280.131, 0.812292",0,0,0,"1280.83, 1074.91, 0.101658","0.0860245, 1074.92, 1283.73","0.21302, 1074.9, 1286.72",
"0.830827, 1242.53, 291.798","0.891633, 386.083, 1307.22","0.752643, 1233.59, 397.875","1192.55, 0.808313, 527.247","0.737299, 1163.14, 430.217","0.775823, 1378.07, 365.497","0.856873, 483.194, 1333.88","0.81043, 347.809, 1283.63","0.60718, 1313.24, 668.652","0.629015, 668.627, 1260.26","0.78411, 883.386, 1230.76","1280.74, 1074.87, 0.450938","0.580711, 1371.99, 668.646","0.70204, 906.94, 1380.84","0.0687217, 1466.23, 1074.9","0.899539, 1230.82, 271.389","0.900923, 1260.3, 268.383","1216.13, 294.774, 0.141093","288.871, 0.811013, 1310.28",0,0,0,"0.103849, 1074.9, 1271.99","1280.82, 1074.92, 0.0859037","0.208679, 1074.9, 1286.67",
"0.856588, 291.824, 1254.28","0.889084, 386.001, 1307.22","392.019, 0.813517, 1236.66","0.782335, 527.206, 1207.24","0.772167, 433.018, 1166.12","0.774823, 365.504, 1375.02","0.80663, 489.047, 1351.3","344.889, 0.769831, 1283.86","0.597376, 668.62, 1319.08","0.603966, 668.576, 1263.14","880.563, 0.762428, 1227.82","1280.77, 0.433446, 1074.88","0.582123, 668.622, 1374.9","1392.63, 0.676144, 907.066","0.0735799, 1074.89, 1469.05","0.930457, 1236.64, 271.45","0.867428, 268.4, 1271.96","0.0921149, 291.969, 1230.84","0.77444, 285.931, 1319.05",0,0,0,"0.0981195, 1274.94, 1074.91","1280.86, 1074.92, 0.0817005","0.198281, 1074.9, 1286.69",
"0.881839, 1257.26, 291.822","0.859569, 385.997, 1322.04","0.774209, 1245.46, 391.964","0.735498, 1219.04, 527.343","0.57263, 1186.53, 444.922","0.785708, 365.584, 1398.48","0.83041, 494.984, 1351.57","0.741957, 1292.64, 350.707","0.592291, 1316.17, 671.548","0.620055, 668.652, 1260.22","880.489, 0.747323, 1227.83","1280.73, 1074.88, 0.4428","0.582396, 1374.99, 671.616","0.705595, 1401.48, 918.825","0.0563193, 1074.9, 1469.19","0.905369, 271.424, 1239.62","0.881158, 268.362, 1277.81",0,"280.116, 0.80403, 1324.99",0,0,0,"0.099306, 1274.92, 1074.91","1280.83, 1074.92, 0.082424","0.204535, 1074.9, 1283.85",
"288.921, 0.858153, 1260.27","0.893193, 383.116, 1327.96","0.812326, 389.106, 1254.24","0.80819, 530.198, 1239.57","0.696336, 450.84, 1195.45","0.807928, 1404.41, 365.43","0.800017, 497.942, 1357.44","0.751755, 1301.44, 350.79","0.624955, 668.675, 1324.91","0.615177, 668.556, 1263.2","880.409, 0.756076, 1230.79","1280.74, 1074.88, 0.44403","0.592776, 1377.97, 671.598","0.697612, 1401.45, 907.129","0.0713175, 1074.9, 1469.13","0.914143, 1251.38, 268.465","0.926575, 1283.68, 268.232",0,"1328.01, 0.84115, 274.273",0,0,0,"0.0993889, 1274.93, 1074.91","1280.82, 1074.92, 0.0821337","0.206808, 1074.89, 1286.66",
"280.092, 0.802125, 1271.96","0.8401, 1330.98, 374.267","0.854029, 1257.31, 386.13","0.773369, 530.226, 1254.29","0.698997, 1204.25, 453.704","1416.19, 0.786698, 362.506","0.776296, 1369.11, 492.049","0.804498, 1307.22, 350.713","671.646, 0.6163, 1327.97","0.576253, 668.662, 1271.97","880.486, 1233.73, 0.789886","1280.74, 1074.88, 0.39763","0.555434, 677.488, 1383.85","0.670977, 1401.62, 910.007","0.0667314, 1074.9, 1469.21","0.959636, 1257.3, 268.196","0.827425, 1289.61, 259.538",0,"0.860957, 268.237, 1333.8",0,0,0,"0.0886434, 1074.91, 1283.75","0.0739828, 1074.92, 1283.73","0.17973, 1074.9, 1283.86",
"0.847736, 274.275, 1277.85","1336.76, 0.841107, 365.615","0.838259, 1260.11, 383.106","0.787343, 1245.5, 527.347","0.669302, 441.969, 1207.28","0.764279, 356.658, 1422.02","0.845707, 486.197, 1375","344.91, 0.80616, 1307.37","0.625995, 1330.86, 671.624","0.590041, 668.65, 1277.83","880.495, 1233.8, 0.801834","1280.76, 1074.88, 0.445493","1392.62, 0.568047, 677.432","912.968, 0.69415, 1404.45","0.0521688, 1074.9, 1469.22","0.91188, 259.526, 1260.17","0.843029, 1298.41, 253.566",0,"0.80646, 1345.51, 262.401",0,0,0,"0.0991264, 1074.91, 1277.88","1280.86, 1074.92, 0.0818885","0.205889, 1074.9, 1286.7",
"1280.8, 0.910305, 271.297","0.877668, 1345.51, 365.417","0.804921, 1260.21, 374.329","0.868646, 1233.73, 524.394","0.655596, 1204.34, 415.57","0.762719, 1425.02, 350.767","0.871952, 1377.88, 483.274","0.78987, 342.034, 1319.03","0.592197, 1339.63, 668.654","0.621134, 665.658, 1283.68","0.787241, 1233.73, 877.507","1280.68, 1074.88, 0.452779","0.582759, 1398.55, 671.582","0.701413, 918.773, 1407.33","0.0550518, 1074.9, 1469.26","256.58, 0.891951, 1263.13","0.899287, 1301.38, 247.858",0,"0.887671, 262.399, 1351.49",0,0,0,"1272.01, 1074.91, 0.0901829","1280.78, 1074.93, 0.0739634","0.209369, 1074.9, 1283.86",
"0.911529, 1283.73, 271.27","0.892995, 1348.52, 365.515","0.79441, 1260.34, 383.032","1216.08, 0.799023, 518.489","0.726572, 409.604, 1204.25","0.732797, 1428.01, 350.746","0.815572, 483.236, 1389.66","0.822454, 1324.96, 342.006","0.628093, 668.566, 1351.3","0.601085, 1289.64, 662.76","0.790804, 1233.68, 877.517","1280.69, 0.484181, 1074.87","0.590247, 1404.39, 671.521","0.6998, 1404.54, 910.022","0.0586678, 1074.9, 1469.31","256.597, 0.840717, 1266.18","1304.3, 0.929386, 247.812","0.239556, 1260.15, 271.357","0.900594, 265.316, 1354.36",0,0,0,"0.0992044, 1274.93, 1074.91","1280.79, 1074.92, 0.0835408","0.227547, 1074.89, 1283.84",
"0.894318, 1286.68, 271.259","0.881752, 1348.56, 365.566","380.197, 0.771192, 1260.31","512.652, 0.815212, 1213.27","0.70534, 409.552, 1210.09","356.635, 0.736017, 1428.06","0.832466, 1395.65, 486.111","0.834715, 1330.75, 350.707","0.631214, 668.566, 1351.55","0.577645, 665.637, 1295.58","0.803203, 1233.57, 877.516","1280.66, 0.548104, 1074.87","0.569995, 1410.28, 668.659","0.709867, 918.806, 1407.34","1472.04, 0.0625192, 1074.9","0.838822, 1274.94, 253.686","0.920319, 1307.25, 247.825","0.28091, 1260.26, 271.32","0.884494, 265.334, 1354.46",0,0,0,"0.11663, 1266.15, 1074.91",0,"0.2785, 1074.89, 1283.82",
"0.861601, 1292.57, 271.367","368.457, 0.84548, 1348.49","0.762993, 1260.16, 383.062","0.825897, 1213.1, 518.473","0.674051, 403.716, 1213.11","0.757439, 362.411, 1436.76","0.828888, 489.154, 1398.59","0.831243, 1330.93, 350.702","0.623348, 1348.54, 671.576","0.610231, 1289.6, 668.606","0.806531, 877.502, 1230.79","0.518607, 1074.87, 1277.88","0.564465, 674.548, 1404.4","927.575, 0.714667, 1407.44","0.0648769, 1074.9, 1469.31","1280.66, 256.523, 0.886334","0.881947, 1310.31, 247.859","0.223562, 1260.32, 271.231","0.854634, 265.315, 1357.35",0,0,0,"0.108761, 1266.14, 1074.91",0,"0.262391, 1074.89, 1283.78",
"0.875976, 1298.4, 271.273","0.832204, 371.393, 1348.51","0.78662, 1257.37, 385.971","0.83288, 521.443, 1213.18","1216.08, 0.747753, 391.92","0.78194, 362.52, 1436.82","0.825207, 1401.44, 497.843","1336.72, 0.787513, 356.584","0.610519, 1348.53, 671.642","0.604778, 1286.81, 671.515","0.77855, 1227.86, 877.476","0.566458, 1074.86, 1277.91","0.55768, 1401.6, 677.446","0.714574, 921.763, 1404.53","1472.01, 1074.9, 0.0611049","1280.75, 0.917626, 253.684","0.878756, 1316.09, 247.832","0.324063, 271.339, 1263.12","0.871061, 265.39, 1357.33",0,0,0,"0.125907, 1074.91, 1277.88","1280.84, 0.108958, 1074.92","0.31793, 1074.89, 1283.74",
