Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
"425.916,130.942,0.873964","454.552,150.581,0.906924","432.421,154.494,0.805855","432.411,207.97,0.86268","418.044,174.038,0.779806","475.485,144.033,0.843321","498.992,201.419,0.846073","471.574,176.662,0.738691","466.376,253.653,0.724713","454.606,253.656,0.713205","457.243,329.376,0.698173","485.977,391.945,0.779972","481.982,253.649,0.688635","454.591,331.934,0.72694","463.769,429.813,0.775426","423.258,123.139,0.524425","432.354,121.9,0.904935","0,0,0","445.516,115.344,0.846229","431.081,444.178,0.794713","436.368,446.76,0.730724","474.113,437.658,0.768664","476.789,402.397,0.425081","478.089,401.09,0.401666","495.095,399.803,0.736991",
"429.774,132.274,0.855821","457.233,150.581,0.878843","435.074,153.181,0.821811","432.42,210.604,0.867713","421.973,180.535,0.794782","479.423,146.653,0.784911","496.383,204.01,0.930252","468.97,183.237,0.801138","467.633,256.249,0.739525","454.632,256.235,0.740975","458.501,330.644,0.740986","485.976,391.966,0.798347","482.016,256.274,0.713934","453.356,330.663,0.810564","463.713,428.484,0.760627","423.355,127.05,0.428916","432.441,124.489,0.901469","0,0,0","450.665,116.657,0.840981","431.065,444.182,0.786166","436.359,445.515,0.728822","472.865,435.043,0.766803","475.486,401.143,0.519463","475.52,401.059,0.500393","495.108,399.815,0.776966",
"432.374,132.318,0.890825","459.847,151.917,0.859066","437.637,158.385,0.764789","432.444,210.61,0.887202","422.03,176.647,0.790712","483.277,150.548,0.843344","496.33,205.348,0.886543","466.347,190.988,0.787117","468.956,257.546,0.722787","455.887,256.275,0.734932","457.195,329.387,0.756348","485.993,392.009,0.804291","483.317,257.601,0.705723","453.267,329.364,0.82728","462.45,423.291,0.772222","427.222,128.342,0.432787","433.735,127.068,0.904127","0,0,0","451.999,119.249,0.922337","429.804,444.208,0.753268","435.067,445.522,0.693454","471.589,432.458,0.734392","472.875,402.388,0.527059","474.162,401.052,0.516732","496.305,401.074,0.789835",
"432.414,132.309,0.909853","462.397,151.944,0.840578","438.956,157.097,0.719738","432.454,210.598,0.68101","429.796,185.789,0.550245","483.299,151.819,0.85417","496.343,206.675,0.869184","463.716,188.422,0.774836","471.585,254.921,0.741203","457.2,253.668,0.703725","457.206,327.991,0.734751","485.954,391.959,0.815876","484.635,254.96,0.753527","448.095,327.975,0.744505","461.128,422.011,0.768607","429.823,128.327,0.391855","433.779,127.06,0.893688","0,0,0","453.277,119.267,0.947365","429.825,444.226,0.781358","437.636,445.517,0.707604","471.566,429.824,0.724396","471.585,401.092,0.416462","474.131,398.486,0.394591","495.051,401.053,0.765111",
"432.43,132.284,0.92473","461.15,153.188,0.817373","437.63,159.667,0.743345","432.394,210.594,0.738521","424.639,183.157,0.644969","483.321,151.847,0.8612","496.311,209.298,0.879307","463.718,187.11,0.740495","474.154,254.904,0.761043","463.673,253.645,0.718217","459.825,327.97,0.726518","485.956,390.706,0.803019","484.642,254.957,0.747346","449.388,328.01,0.777386","461.131,421.987,0.752762","431.062,128.339,0.451813","433.8,127.044,0.877069","0,0,0","453.321,119.253,0.944056","431.066,444.164,0.763361","437.623,445.449,0.71403","471.57,431.091,0.697713","472.868,401.087,0.44721","474.172,399.757,0.421059","495.028,399.807,0.732875",
"432.418,131.055,0.928883","462.459,153.187,0.846902","441.579,158.409,0.763434","433.764,205.404,0.827122","423.34,179.271,0.743638","483.307,151.828,0.851635","495.114,207.989,0.903629","465.008,187.113,0.800862","472.894,254.942,0.756694","462.386,254.927,0.702823","455.946,325.427,0.717815","485.97,391.955,0.803366","484.614,254.973,0.756259","445.489,324.13,0.760657","462.388,421.98,0.754606","429.819,127.041,0.393427","433.8,124.49,0.880687","0,0,0","453.304,119.204,0.924186","431.096,442.889,0.796503","437.656,444.161,0.740083","471.565,429.821,0.711829","472.88,399.819,0.434445","474.19,398.484,0.406574","495.049,401.057,0.77072",
"431.092,131.05,0.873948","463.685,146.668,0.786133","453.291,150.518,0.750085","449.376,204.077,0.763402","431.084,175.354,0.696986","472.877,142.779,0.810343","478.126,197.547,0.818442","444.17,170.158,0.836756","487.269,260.173,0.632693","484.63,260.184,0.50803","492.458,341.098,0.772771","532.909,412.826,0.755915","492.421,261.482,0.619231","454.621,348.877,0.804832","470.254,442.899,0.742198","427.22,127.083,0.0995735","432.407,127.051,0.891147","0,0,0","446.806,119.173,0.876688","435.015,454.653,0.796082","442.862,457.249,0.73702","476.811,454.621,0.729375","501.588,424.627,0.764854","505.469,423.297,0.732686","542.045,421.986,0.687217",
"432.374,129.628,0.885671","463.77,149.26,0.831483","450.683,151.856,0.699724","444.169,202.756,0.843171","431.101,170.106,0.675085","476.814,142.751,0.821508","484.595,196.241,0.874945","448.07,162.303,0.765031","488.56,260.164,0.634","484.598,260.166,0.574521","496.306,348.913,0.847489","532.906,412.849,0.764801","495.07,261.469,0.645966","459.824,348.898,0.739096","470.262,444.137,0.756043","429.776,120.623,0.288468","433.741,120.601,0.91424","0,0,0","453.31,117.886,0.918492","435.031,454.652,0.793815","444.123,458.517,0.746987","476.821,454.62,0.727493","502.879,424.612,0.780448","505.503,423.274,0.766615","542.056,421.981,0.687624",
"435.042,128.366,0.845874","466.353,149.264,0.832714","453.327,151.909,0.741959","450.698,205.347,0.760047","433.776,172.765,0.725197","483.309,142.736,0.839914","487.208,196.268,0.851248","453.322,163.612,0.784025","495.018,257.597,0.662253","485.959,258.882,0.589957","495.071,347.613,0.801407","532.911,412.846,0.764746","498.994,257.596,0.627281","463.794,344.989,0.75808","470.265,444.149,0.754534","432.479,120.586,0.458376","441.512,120.526,0.88123","0,0,0","455.911,114.004,0.863958","435.024,454.649,0.784597","444.124,458.514,0.734195","476.812,454.633,0.71509","502.894,424.631,0.77985","505.497,423.291,0.763461","542.049,421.978,0.689675",
"438.933,129.615,0.783186","467.635,149.231,0.741205","449.38,150.57,0.536921","0,0,0","0,0,0","487.221,144.058,0.766449","493.754,201.444,0.821482","454.65,164.92,0.746914","495.004,257.602,0.661716","484.604,258.871,0.603857","495.014,346.304,0.7489","534.179,412.854,0.767846","504.15,257.601,0.640697","465.094,342.399,0.741983","471.538,442.903,0.751357","433.763,120.597,0.385318","442.876,120.57,0.877839","0,0,0","463.672,117.953,0.87423","435.042,454.64,0.776851","444.125,457.244,0.737897","476.817,454.581,0.719218","502.886,424.605,0.780841","505.494,423.274,0.766464","542.053,421.995,0.686786",
"441.51,128.392,0.86716","474.148,149.247,0.834068","459.833,151.921,0.715917","453.265,206.693,0.809376","436.343,171.411,0.709518","487.227,141.491,0.845879","493.722,200.122,0.841074","454.567,162.352,0.773973","496.359,260.164,0.678847","487.259,260.193,0.588693","494.992,348.856,0.773763","534.178,412.88,0.760535","505.436,258.879,0.658797","465.111,343.672,0.73302","471.561,444.122,0.741259","435.043,120.584,0.428642","442.914,120.534,0.938683","0,0,0","462.423,116.605,0.871751","435.047,454.651,0.7506","444.126,458.504,0.714551","476.83,454.617,0.702491","502.892,424.624,0.769943","505.502,423.291,0.74878","542.059,423.253,0.696748",
"444.145,130.965,0.943476","475.546,149.279,0.850545","463.712,151.913,0.756447","454.554,210.589,0.814215","440.264,171.389,0.65359","493.748,142.763,0.829474","494.993,202.69,0.874535","457.221,171.475,0.710068","497.699,260.177,0.6561","492.446,260.187,0.564864","493.765,348.836,0.777638","534.182,412.853,0.768037","505.511,260.197,0.673263","466.339,342.378,0.740748","470.275,442.897,0.739975","441.562,124.465,0.440943","446.783,121.9,0.867632","0,0,0","465.039,116.631,0.91104","435.071,454.646,0.758832","444.166,457.245,0.723151","476.805,454.573,0.719804","504.171,424.617,0.783671","505.536,423.29,0.75527","543.343,421.985,0.672307",
"446.772,132.346,0.851128","483.266,150.617,0.858009","465.091,155.766,0.721664","454.665,211.89,0.818752","444.181,176.664,0.682654","496.429,145.366,0.801833","495.098,204.115,0.897086","462.432,181.886,0.775157","501.558,265.341,0.687671","495.009,265.357,0.648069","494.986,347.614,0.77151","534.226,412.894,0.772451","506.843,265.366,0.695754","465.042,341.076,0.772445","470.269,442.844,0.723359","444.122,128.386,0.469008","452.009,127.075,0.88208","0,0,0","470.255,119.182,0.879252","433.754,454.656,0.791589","442.867,457.249,0.718182","476.797,453.33,0.720508","504.194,424.64,0.755817","506.78,423.31,0.721592","543.356,422.013,0.703527",
"450.695,134.92,0.844327","485.87,153.203,0.860502","471.539,159.681,0.726651","459.816,211.851,0.789687","444.136,174.078,0.716566","500.286,150.594,0.83607","498.998,211.902,0.84241","465.04,181.929,0.784877","505.453,265.352,0.721016","496.364,265.371,0.648369","493.753,347.617,0.788452","535.459,414.159,0.768731","510.699,265.348,0.690455","463.756,339.791,0.782412","466.393,441.549,0.74842","445.491,129.677,0.452303","453.315,129.616,0.936899","0,0,0","472.863,119.3,0.931594","433.728,454.634,0.839456","442.859,457.224,0.758111","475.55,451.99,0.73645","504.168,424.615,0.770572","505.542,423.292,0.738726","543.333,423.287,0.713778",
"451.973,136.214,0.864588","485.918,153.155,0.78957","472.87,154.496,0.620396","466.355,213.143,0.383401","453.337,193.619,0.339155","501.581,151.85,0.796717","505.464,214.469,0.841666","471.574,183.179,0.590606","504.159,264.059,0.687251","495.021,262.792,0.638043","491.125,339.747,0.70909","534.209,412.875,0.768037","510.708,264.106,0.674973","463.782,337.174,0.751886","466.342,441.534,0.741446","446.787,129.692,0.406116","453.352,129.639,0.952489","0,0,0","474.141,120.5,0.955978","433.78,454.601,0.833821","442.895,455.947,0.771663","475.529,450.685,0.699248","502.901,424.629,0.756889","505.505,423.302,0.72847","543.357,422.006,0.698982",
"451.999,136.23,0.87604","484.639,154.486,0.85005","467.655,160.96,0.728698","462.455,213.163,0.828491","453.289,181.857,0.641215","500.293,151.839,0.834803","505.519,213.151,0.8992","474.138,183.222,0.796052","505.444,264.065,0.696959","496.323,264.06,0.632206","493.711,341.087,0.751329","534.212,412.856,0.766834","512.007,264.088,0.674551","462.39,337.134,0.73396","465.117,441.524,0.751647","446.796,129.706,0.398342","454.557,129.633,0.940717","0,0,0","474.117,119.288,0.936313","433.754,454.604,0.83894","442.88,455.954,0.76418","475.501,450.658,0.697351","504.162,424.618,0.767812","505.535,423.288,0.740254","543.361,422.005,0.689648",
"452.001,136.217,0.87136","484.658,157.076,0.828804","468.943,161.016,0.739602","465,210.585,0.850785","450.676,174.084,0.714536","500.268,151.893,0.827657","506.799,213.168,0.885078","476.769,181.89,0.690726","504.209,264.075,0.68039","496.363,262.793,0.592061","495.025,339.808,0.799408","534.221,412.841,0.761313","508.131,265.346,0.694209","461.129,337.185,0.739287","466.398,442.821,0.728066","448.076,129.709,0.36403","454.56,129.629,0.936591","0,0,0","474.167,120.502,0.953607","433.759,454.621,0.82014","442.834,457.205,0.743513","475.514,453.252,0.698939","504.181,424.62,0.76833","506.754,423.287,0.742476","543.359,422.009,0.682118",
"452.021,133.616,0.880305","484.648,153.155,0.824311","474.193,155.807,0.685672","467.646,205.353,0.759699","453.293,176.652,0.696705","496.313,150.58,0.880378","504.142,206.658,0.813392","474.22,177.967,0.739742","506.832,260.192,0.644916","505.508,260.177,0.467927","496.321,338.498,0.80812","535.481,412.848,0.776703","508.107,262.77,0.656498","463.691,338.47,0.748842","468.94,444.157,0.70277","448.097,129.636,0.283913","454.567,128.366,0.917205","0,0,0","474.161,119.297,0.964773","436.345,457.207,0.754451","444.17,461.142,0.737066","476.816,454.632,0.618728","502.888,424.611,0.75818","505.498,423.277,0.732831","544.632,421.995,0.682615",
"454.574,132.336,0.907428","492.434,150.595,0.798977","481.997,153.194,0.670888","475.435,213.195,0.882583","454.671,183.15,0.73624","502.888,146.657,0.782192","504.191,204.091,0.862912","467.691,175.349,0.762778","515.883,270.63,0.639924","510.713,271.932,0.489289","510.703,350.195,0.796776","552.479,432.396,0.722888","517.205,270.6,0.597793","468.947,356.718,0.709011","474.146,457.23,0.710967","453.273,128.31,0.113073","455.902,125.76,0.866497","0,0,0","475.507,117.938,0.931952","441.558,463.797,0.696765","444.201,465.137,0.636565","480.695,465.077,0.57048","522.441,441.568,0.787025","526.32,438.953,0.710045","560.356,442.871,0.679722",
"455.95,133.628,0.850504","497.717,151.828,0.791563","493.714,153.155,0.689351","476.794,214.494,0.843215","458.536,183.234,0.719546","506.818,149.235,0.850223","505.461,211.854,0.850369","470.272,183.163,0.758087","517.264,271.933,0.642058","515.931,273.226,0.480624","509.447,351.507,0.774964","552.49,432.425,0.727814","518.568,271.927,0.596082","468.959,354.12,0.723605","474.199,455.921,0.733303","0,0,0","461.129,127.068,0.851541","0,0,0","480.698,119.227,0.895478","441.566,463.787,0.710759","445.459,465.122,0.639697","483.283,465.027,0.624665","521.151,441.574,0.809789","525.073,438.959,0.722966","560.365,442.875,0.700101",
"461.137,138.767,0.853647","504.177,153.164,0.766081","496.315,153.198,0.698133","484.601,215.795,0.79819","462.461,183.168,0.650832","512.006,151.873,0.810989","505.472,214.47,0.877237","467.682,183.231,0.782872","521.163,273.229,0.609516","521.165,274.494,0.461941","510.716,350.279,0.778456","553.778,433.692,0.728767","521.155,273.239,0.611679","465.098,350.258,0.809775","474.101,453.255,0.730897","459.814,129.681,0.103391","463.737,129.625,0.927779","0,0,0","484.622,119.269,0.978724","440.265,464.973,0.700706","445.464,465.111,0.669789","480.693,462.451,0.667645","519.872,441.548,0.78528","525.062,438.927,0.692359","560.345,444.136,0.703006",
"463.705,136.22,0.855044","504.173,154.498,0.673665","495.035,154.494,0.554366","496.388,207.978,0.156341","485.901,192.342,0.198229","513.325,154.458,0.760062","506.84,217.129,0.831741","472.833,189.68,0.68676","523.777,268.04,0.585966","526.373,268.034,0.439639","510.713,350.166,0.794695","553.793,433.693,0.72014","521.148,269.312,0.596152","465.002,348.871,0.802022","471.59,453.32,0.698108","462.392,129.608,0.153059","465.067,128.406,0.891659","0,0,0","485.938,120.512,0.934851","441.538,463.744,0.648616","446.791,465.059,0.63451","479.391,463.72,0.6222","521.147,441.556,0.782383","525.069,438.943,0.699785","561.592,444.146,0.677761",
"463.73,138.778,0.915743","506.801,151.911,0.724658","502.872,151.875,0.649244","487.263,214.559,0.67991","468.952,189.691,0.544629","513.292,151.912,0.797308","506.834,215.858,0.839271","474.124,184.534,0.792224","525.092,273.208,0.63373","529.009,273.202,0.500849","512.021,350.205,0.807542","553.756,432.399,0.715804","518.587,274.498,0.621158","463.767,344.991,0.802699","471.536,448.094,0.703376","463.706,129.712,0.0621606","465.034,129.624,0.925085","0,0,0","485.905,120.5,0.976854","440.253,465.017,0.677018","445.503,465.111,0.674772","479.391,458.498,0.688685","519.875,441.529,0.777941","525.068,437.644,0.692226","560.356,442.866,0.655895",
"464.989,136.191,0.882094","505.525,151.882,0.734054","498.983,151.856,0.625403","495.03,213.193,0.470007","471.574,184.475,0.497639","510.696,151.897,0.811433","509.396,221.019,0.810356","475.52,183.206,0.850837","526.406,270.604,0.65598","534.181,270.606,0.49594","515.894,350.215,0.829177","553.789,433.698,0.729039","522.446,271.898,0.621764","463.734,341.104,0.816036","470.256,446.793,0.706665","463.758,128.381,0.0938089","466.358,128.351,0.872731","0,0,0","485.982,119.249,0.940458","437.616,463.679,0.750817","444.185,464.99,0.751518","478.093,458.501,0.698691","521.135,441.517,0.788782","525.083,437.637,0.712032","561.594,444.159,0.674879",
"465.028,133.598,0.900033","508.139,146.663,0.661517","515.926,141.49,0.547819","0,0,0","0,0,0","505.494,150.567,0.863267","505.502,217.109,0.843529","475.461,181.85,0.850775","528.985,266.727,0.640335","539.452,266.688,0.554765","517.235,347.601,0.787722","553.801,433.702,0.734508","519.851,268.01,0.615798","463.689,339.808,0.817804","466.372,450.692,0.734521","0,0,0","466.355,125.764,0.851967","0,0,0","485.962,117.912,0.903233","433.766,462.442,0.768392","442.843,464.991,0.725379","475.49,461.124,0.723771","519.842,441.522,0.775489","525.044,437.645,0.68674","560.365,444.177,0.668849",
"454.602,125.778,0.873167","505.465,137.495,0.766254","517.237,133.597,0.705283","518.553,197.529,0.0716494","0,0,0","492.437,138.799,0.790794","492.439,202.715,0.813281","457.235,172.7,0.808686","526.363,270.603,0.603733","538.141,267.993,0.551969","535.471,377.628,0.691533","572.048,459.828,0.704529","514.594,273.236,0.554882","465.028,367.162,0.794249","457.228,467.652,0.671908","0,0,0","454.681,116.647,0.863777","0,0,0","475.499,108.79,0.948658","425.906,465.05,0.334479","436.338,476.802,0.303081","459.841,476.816,0.48572","542.034,463.727,0.727312","545.955,462.44,0.685981","581.154,465.075,0.60203",
"458.516,123.189,0.811829","506.864,134.902,0.74879","518.573,132.301,0.701319","518.548,192.308,0.0813594","0,0,0","496.431,137.523,0.81488","496.31,202.797,0.881363","463.705,170.14,0.804306","527.724,271.902,0.610026","542.039,268,0.534058","535.526,376.307,0.713483","572.041,461.108,0.715252","517.21,274.539,0.602887","466.382,369.746,0.744205","457.238,466.369,0.671381","0,0,0","461.14,115.311,0.827232","0,0,0","480.707,108.762,0.875736","425.905,465.055,0.383571","436.319,476.8,0.348855","459.839,476.812,0.491961","543.341,463.75,0.718249","547.208,463.667,0.691127","579.95,465.091,0.613482",
"463.716,123.148,0.902553","512.015,134.916,0.715059","522.466,132.312,0.6626","512.022,191.023,0.0721143","0,0,0","502.882,138.798,0.800812","498.957,204.107,0.824144","463.718,171.431,0.809828","532.896,273.233,0.580962","545.962,269.324,0.523063","535.528,378.876,0.732925","572.062,459.828,0.714095","521.17,275.842,0.560771","471.539,368.497,0.731182","458.521,466.364,0.681964","0,0,0","463.797,114.042,0.890595","0,0,0","484.675,108.794,0.964955","425.918,465.066,0.398546","436.321,476.799,0.354596","461.126,476.811,0.509087","543.329,463.765,0.705244","547.205,463.681,0.680886","581.178,465.06,0.612326",
"466.392,127.096,0.851341","517.213,140.07,0.71049","526.37,137.495,0.596255","498.999,193.58,0.193256","478.089,170.123,0.252233","508.148,140.149,0.828771","501.595,208.002,0.793271","465.007,179.257,0.794922","536.755,275.825,0.597433","547.238,273.229,0.532658","532.906,377.614,0.734229","572.049,458.543,0.709587","526.34,277.157,0.580299","471.578,368.492,0.728079","457.224,466.375,0.686927","0,0,0","468.962,117.959,0.867895","0,0,0","487.282,108.82,0.907349","425.915,465.085,0.378127","436.339,476.802,0.347908","459.841,476.81,0.492963","543.334,463.762,0.691227","547.208,463.673,0.667266","581.164,465.055,0.623575",
"466.398,121.831,0.773921","508.095,142.734,0.604917","498.976,142.717,0.440057","495.063,193.615,0.160571","474.14,171.431,0.178926","515.975,142.763,0.734222","505.52,213.205,0.849195","463.726,177.958,0.686615","536.798,275.841,0.570123","545.964,274.548,0.439812","534.194,380.184,0.775736","572.041,458.515,0.704085","527.711,277.151,0.553285","472.869,363.265,0.73426","458.497,465.101,0.6822","0,0,0","472.853,112.708,0.776603","0,0,0","492.468,108.852,0.894147","425.914,465.092,0.31386","436.337,476.801,0.289518","461.129,476.804,0.449802","544.631,464.973,0.664019","547.236,463.703,0.655584","581.195,465.018,0.61197",
"472.884,129.684,0.891502","518.544,141.395,0.6228","523.773,140.078,0.494515","497.693,196.218,0.488269","475.462,172.733,0.39628","515.961,141.466,0.830168","504.194,213.17,0.853664","462.427,183.161,0.776748","538.078,277.171,0.604177","548.528,277.123,0.523739","532.882,378.937,0.763165","573.352,459.829,0.710965","527.674,279.739,0.585043","471.586,364.591,0.70834","455.93,465.081,0.705829","0,0,0","474.158,119.258,0.918776","0,0,0","494.995,110.109,0.956052","425.917,465.107,0.407338","435.051,476.799,0.375682","459.817,476.802,0.468415","544.621,463.766,0.691994","547.231,463.681,0.671376","581.228,465.072,0.598265",
"474.186,129.648,0.92297","525.071,141.484,0.689008","528.976,140.14,0.570437","504.206,202.742,0.594537","478.115,174.044,0.589548","517.305,145.347,0.771065","506.762,215.799,0.861836","465.025,189.704,0.744971","538.117,279.75,0.620653","548.534,278.444,0.509972","532.897,380.254,0.784663","573.329,459.819,0.72135","528.976,282.366,0.595694","466.342,360.662,0.770361","454.589,465.049,0.746532","0,0,0","475.493,119.251,0.948902","0,0,0","496.353,111.394,0.950163","427.202,465.116,0.344637","435.039,476.799,0.345418","455.924,476.803,0.476075","543.347,463.771,0.676207","547.22,463.687,0.64736","581.212,465.032,0.61227",
"475.504,129.613,0.909881","527.649,141.482,0.754743","538.091,141.388,0.65519","518.542,202.712,0.248178","485.888,172.758,0.473442","517.268,144.043,0.793044","514.602,215.796,0.815932","472.848,187.087,0.697245","538.166,278.424,0.609216","551.18,275.846,0.498028","535.484,380.194,0.779675","573.349,459.827,0.715301","527.698,281.049,0.604849","464.998,356.727,0.792599","453.239,463.767,0.743204","0,0,0","476.823,119.238,0.912677","0,0,0","497.658,111.395,0.912839","424.593,465.121,0.433752","433.703,476.8,0.410652","454.621,476.795,0.469511","544.63,463.771,0.6971","547.232,463.681,0.675285","581.223,465.054,0.599375",
"475.544,127.083,0.865586","526.391,140.141,0.830979","539.418,138.775,0.693225","547.252,202.741,0.0791045","0,0,0","513.345,141.476,0.80148","514.62,213.242,0.837412","484.555,185.805,0.796431","538.11,274.519,0.59058","548.587,273.203,0.48518","538.106,380.194,0.763019","573.359,461.104,0.717294","527.663,275.84,0.601693","463.779,359.384,0.79651","451.949,465.037,0.72414","0,0,0","476.839,117.947,0.872897","0,0,0","496.429,110.051,0.937263","423.266,465.097,0.461172","431.082,476.801,0.411514","452.001,476.804,0.472423","544.618,463.767,0.703955","547.235,463.674,0.685115","581.207,465.079,0.601282",
"475.549,127.046,0.844998","525.032,140.111,0.760104","538.12,133.601,0.652338","532.911,192.333,0.0879064","0,0,0","508.139,144.023,0.748829","509.406,213.138,0.748324","474.173,175.353,0.702331","538.138,269.312,0.588458","551.19,266.733,0.490439","536.861,381.494,0.776801","573.37,461.148,0.715171","526.393,273.204,0.581926","465.051,358.007,0.764985","450.71,458.523,0.602867","0,0,0","478.095,117.899,0.84723","0,0,0","497.667,108.774,0.903588","423.29,465.094,0.313088","427.216,466.392,0.303209","452.008,465.064,0.447953","543.349,463.767,0.696791","547.214,463.683,0.677074","581.217,466.34,0.584046",
"475.511,121.894,0.872231","526.382,138.799,0.805752","545.958,136.194,0.754609","538.132,200.143,0.111696","0,0,0","506.797,140.086,0.842146","504.141,207.978,0.788157","474.194,172.698,0.80567","538.083,275.837,0.58113","552.466,275.815,0.48323","540.709,380.266,0.718518","573.374,462.414,0.729934","523.776,275.863,0.554644","463.776,360.672,0.798999","449.363,466.331,0.713248","0,0,0","475.553,114.007,0.864493","0,0,0","496.39,108.734,0.927849","423.274,466.33,0.360846","431.122,476.807,0.369836","449.396,476.808,0.501465","544.618,463.763,0.715775","547.232,463.677,0.693323","581.207,466.373,0.5815",
"243.162,121.831,0.815488","196.231,141.45,0.773947","175.375,140.095,0.774354","192.26,205.365,0.843417","223.686,164.925,0.76631","215.843,145.355,0.571283","211.854,206.672,0.481045","235.451,202.817,0.796696","200.168,277.172,0.67509","181.842,281.038,0.624193","162.35,368.451,0.719449","120.554,453.316,0.721591","218.403,275.857,0.661975","254.924,343.703,0.799966","260.188,419.352,0.747607","236.719,115.318,0.816506","244.507,112.739,0.0965307","219.715,108.76,0.879628","0,0,0","283.644,444.154,0.82263","287.528,438.94,0.789793","253.663,424.639,0.777625","149.248,465.065,0.398632","137.522,467.655,0.400252","110.155,461.126,0.602773",
"235.452,119.249,0.854799","192.337,140.098,0.793435","171.445,136.215,0.761884","183.233,202.804,0.867454","215.809,162.264,0.771493","213.212,141.452,0.575139","204.111,204.048,0.562634","235.4,193.681,0.827504","196.223,278.469,0.664813","177.961,284.935,0.606864","162.366,361.989,0.720765","120.593,450.705,0.665708","214.552,275.848,0.668122","253.669,341.063,0.813389","260.199,416.751,0.743925","234.083,110.161,0.903733","240.599,111.42,0.309581","214.513,104.904,0.873415","0,0,0","283.647,442.909,0.817045","286.306,437.638,0.79607","253.675,423.344,0.814638","146.637,465.064,0.364165","134.891,466.415,0.365263","111.424,458.504,0.533573",
"234.103,119.225,0.852843","192.352,137.509,0.798927","170.123,130.998,0.800631","174.094,198.857,0.808998","207.994,162.327,0.691818","215.841,141.406,0.697344","215.831,202.698,0.721726","235.425,183.234,0.849796","193.679,274.532,0.704767","174.067,277.17,0.639433","162.323,359.328,0.7608","120.611,449.371,0.617211","214.473,269.329,0.680384","251.04,338.501,0.784507","258.851,414.165,0.756","231.482,110.106,0.859633","236.697,110.137,0.172057","211.902,100.975,0.884483","0,0,0","283.651,444.143,0.811558","286.322,438.933,0.788733","253.634,423.289,0.817904","146.661,465.084,0.368667","134.908,467.656,0.370082","111.435,458.499,0.495818",
"433.789,132.327,0.862264","484.579,150.6,0.680999","484.614,146.646,0.47212","474.204,204.115,0.16154","452.005,196.217,0.15462","482.024,154.472,0.791631","475.547,224.935,0.88597","438.933,192.368,0.744957","513.298,256.26,0.622838","519.859,253.67,0.498456","517.189,337.171,0.730241","543.341,420.668,0.738003","505.533,260.168,0.620826","475.43,339.791,0.716023","457.222,453.337,0.663724","0,0,0","433.785,124.478,0.859817","0,0,0","453.36,117.921,0.910874","421.98,463.683,0.705369","431.082,465.06,0.639852","465.033,463.781,0.571186","510.721,423.319,0.711655","515.889,422.023,0.675069","549.879,431.091,0.700077",
"433.798,132.291,0.862964","484.57,150.508,0.657769","483.319,145.335,0.469669","475.488,202.786,0.196783","449.385,193.601,0.143586","484.547,151.9,0.833858","476.766,223.57,0.865862","442.867,191.038,0.806464","512.002,254.955,0.619699","517.219,253.64,0.459861","517.193,337.164,0.72794","540.744,420.639,0.743608","506.825,256.278,0.648982","475.511,339.792,0.704387","457.24,453.336,0.643088","0,0,0","435.064,123.164,0.847428","0,0,0","454.662,116.628,0.867985","421.988,463.675,0.686194","429.832,465.049,0.62365","465.036,465.007,0.518839","509.407,425.922,0.740002","514.62,423.348,0.685376","549.867,428.518,0.706143",
"438.938,132.282,0.833842","484.566,149.274,0.617173","479.403,147.963,0.432872","475.476,202.792,0.126284","453.312,191.002,0.0959452","484.669,150.604,0.87088","476.779,217.13,0.822989","444.116,181.912,0.791759","513.324,256.256,0.603979","517.234,254.974,0.442893","515.985,338.462,0.738047","542.011,420.698,0.746543","508.113,257.578,0.607797","476.794,341.071,0.664584","458.52,454.599,0.653344","0,0,0","441.545,123.166,0.843582","0,0,0","459.832,115.331,0.813969","421.993,463.66,0.689928","431.091,465.046,0.640248","465.038,465.023,0.519777","509.391,425.919,0.735186","514.603,424.57,0.681535","549.878,431.079,0.695732",
"438.944,133.613,0.751156","483.329,150.527,0.622928","475.487,149.267,0.476536","478.092,204.056,0.0996832","0,0,0","485.967,150.573,0.822366","480.686,215.843,0.7963","446.796,185.807,0.726734","510.701,257.555,0.603022","508.095,257.564,0.436022","515.976,338.428,0.732076","542.051,420.701,0.755102","513.312,257.592,0.595867","478.123,339.815,0.63132","459.806,454.59,0.66654","435.062,128.408,0.0517847","441.568,125.753,0.811336","0,0,0","462.389,116.647,0.815917","421.997,462.423,0.705302","431.093,465.015,0.660842","465.037,465.009,0.562963","509.401,427.197,0.777044","514.613,424.588,0.712053","549.903,429.825,0.713651",
