Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel,Background
" 1254.31,  291.883,  0.866917"," 1351.41,  377.184,  0.833178"," 1277.9,  385.921,  0.71544"," 1260.16,  509.71,  0.718378"," 1210.18,  441.933,  0.733458"," 1424.97,  365.486,  0.803982"," 1330.97,  480.33,  0.878606"," 1280.78,  359.592,  0.831269"," 1313.19,  668.604,  0.573674"," 1260.12,  662.688,  0.564532"," 1236.58,  880.506,  0.769234"," 1283.62,  1074.83,  0.617508"," 1374.89,  671.568,  0.575259"," 1389.7,  901.11,  0.686839"," 1463.22,  1074.9,  0.0677984"," 1254.23,  271.328,  0.357264"," 1263.27,  271.181,  0.882867"," 0,  0,  0"," 1330.84,  271.221,  0.931333"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1277.87,  1074.91,  0.122481"," 1280.75,  1074.91,  0.111534"," 1289.62,  1074.88,  0.359029",
" 1251.39,  291.94,  0.858925"," 1351.39,  368.477,  0.855826"," 1280.72,  383.056,  0.711074"," 1260.29,  506.884,  0.728213"," 1213.09,  447.843,  0.748475"," 1422.17,  362.636,  0.814174"," 1330.74,  480.188,  0.88246"," 1277.88,  359.566,  0.808875"," 1324.92,  665.646,  0.560932"," 1266.14,  656.865,  0.531674"," 1236.67,  874.588,  0.682851"," 1280.9,  1074.84,  0.573389"," 1375.09,  668.616,  0.567172"," 1392.58,  901.169,  0.707533"," 1463.32,  1074.9,  0.0741609"," 1248.45,  271.376,  0.28652"," 1263.13,  271.143,  0.898003"," 0,  0,  0"," 1328.03,  271.212,  0.933657"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1277.89,  1074.9,  0.122507"," 1280.77,  1074.91,  0.106836"," 1286.77,  1074.88,  0.32803",
" 1254.26,  291.94,  0.875528"," 1351.54,  365.507,  0.895685"," 1286.66,  371.303,  0.698953"," 1263.1,  506.694,  0.757874"," 1213.07,  442.026,  0.751906"," 1422.07,  362.548,  0.814373"," 1327.93,  480.129,  0.869557"," 1272,  362.426,  0.80915"," 1327.93,  653.898,  0.583419"," 1280.69,  648.027,  0.558106"," 1236.81,  859.856,  0.67838"," 1280.91,  1074.84,  0.549344"," 1377.9,  662.713,  0.562522"," 1392.65,  898.215,  0.688357"," 1466.14,  1074.9,  0.0731479"," 1251.4,  271.359,  0.263713"," 1263.15,  271.202,  0.898373"," 0,  0,  0"," 1327.84,  271.29,  0.916713"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1280.8,  1074.9,  0.118454"," 1280.74,  1074.91,  0.103661"," 1289.61,  1074.88,  0.309518",
" 1254.22,  291.816,  0.869678"," 1351.41,  365.454,  0.892642"," 1283.83,  368.464,  0.721699"," 1263.12,  506.829,  0.703392"," 1213.27,  444.928,  0.783932"," 1419.11,  362.503,  0.797167"," 1324.92,  477.302,  0.822176"," 1268.99,  362.49,  0.84018"," 1327.87,  659.817,  0.574842"," 1277.89,  651.004,  0.552512"," 1242.63,  859.996,  0.651477"," 1283.69,  1074.85,  0.530193"," 1377.87,  668.568,  0.559244"," 1389.71,  892.265,  0.699729"," 1466.15,  1074.9,  0.0927053"," 1251.32,  271.31,  0.302285"," 1263.14,  268.46,  0.904445"," 0,  0,  0"," 1327.81,  271.218,  0.915691"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.73,  1074.9,  0.11238"," 1280.86,  1074.91,  0.0984948"," 1289.68,  1074.89,  0.28937",
" 1251.36,  291.912,  0.872656"," 1351.39,  365.44,  0.871544"," 1286.73,  368.485,  0.715692"," 1266.07,  506.821,  0.668078"," 1216.02,  439.035,  0.803842"," 1416.18,  362.448,  0.760467"," 1316.14,  477.283,  0.788723"," 1260.27,  356.64,  0.823549"," 1324.94,  650.99,  0.591996"," 1274.97,  648.005,  0.574854"," 1254.25,  862.835,  0.639725"," 1283.79,  1074.86,  0.47561"," 1374.94,  659.77,  0.559194"," 1386.77,  892.34,  0.718883"," 1466.23,  1074.9,  0.0643164"," 1245.5,  271.435,  0.23902"," 1260.27,  271.144,  0.926144"," 0,  0,  0"," 1327.74,  271.152,  0.899748"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.63,  1074.89,  0.110061"," 1283.83,  1074.91,  0.0915254"," 1292.61,  1074.89,  0.232738",
" 1239.7,  294.852,  0.901623"," 1348.41,  365.498,  0.83803"," 1283.83,  374.237,  0.742111"," 1269.05,  509.659,  0.677202"," 1213.2,  436.155,  0.850815"," 1407.42,  362.451,  0.756651"," 1310.28,  477.355,  0.825263"," 1260.28,  362.466,  0.844681"," 1327.94,  653.9,  0.59938"," 1280.81,  648.068,  0.588554"," 1251.34,  862.913,  0.640864"," 1283.82,  1074.86,  0.461602"," 1375.1,  659.809,  0.559614"," 1383.79,  898.228,  0.715214"," 1463.3,  1074.9,  0.0786219"," 1236.83,  277.162,  0.189607"," 1257.32,  271.384,  0.940715"," 0,  0,  0"," 1319.03,  271.316,  0.84704"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1292.59,  1074.89,  0.104584"," 1286.75,  1074.91,  0.087486"," 1295.49,  1074.89,  0.222673",
" 1239.61,  294.957,  0.905517"," 1345.53,  368.407,  0.79944"," 1283.79,  377.234,  0.743117"," 1266.16,  509.707,  0.684529"," 1213.28,  436.217,  0.837298"," 1401.57,  365.342,  0.797574"," 1307.29,  480.272,  0.873548"," 1260.19,  365.465,  0.823908"," 1327.96,  653.878,  0.611624"," 1280.86,  648.08,  0.619764"," 1242.57,  860.049,  0.695674"," 1283.82,  1074.84,  0.57179"," 1375.08,  659.795,  0.564328"," 1377.96,  904.013,  0.784875"," 1457.39,  1074.9,  0.0868532"," 1236.75,  277.192,  0.153322"," 1257.21,  274.163,  0.929735"," 0,  0,  0"," 1310.28,  271.421,  0.839588"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.71,  1074.9,  0.127677"," 1286.72,  1074.91,  0.110839"," 1292.54,  1074.89,  0.316824",
" 1236.73,  297.871,  0.903203"," 1336.77,  371.308,  0.771698"," 1283.66,  385.952,  0.762102"," 1272.03,  524.424,  0.676066"," 1216.02,  439.007,  0.81426"," 1398.64,  362.582,  0.799456"," 1307.22,  483.118,  0.861168"," 1257.11,  371.35,  0.763435"," 1328,  659.787,  0.589998"," 1280.87,  653.909,  0.583224"," 1242.61,  859.894,  0.659816"," 1283.73,  1074.83,  0.576292"," 1377.87,  665.65,  0.555966"," 1377.98,  907.031,  0.753379"," 1454.48,  1074.9,  0.0772429"," 1236.65,  286.02,  0.129783"," 1254.25,  277.201,  0.863009"," 0,  0,  0"," 1307.32,  274.198,  0.873341"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.66,  1074.88,  0.140322"," 1283.73,  1074.9,  0.133777"," 1289.66,  1074.87,  0.343304",
" 1236.61,  297.869,  0.911813"," 1336.78,  380.121,  0.767193"," 1283.74,  386.179,  0.792335"," 1274.91,  527.226,  0.691402"," 1213.27,  442.036,  0.741218"," 1398.6,  365.452,  0.798537"," 1307.4,  486.138,  0.820736"," 1251.32,  377.25,  0.723084"," 1327.99,  659.813,  0.607439"," 1283.69,  653.936,  0.598194"," 1245.51,  857.058,  0.611921"," 1283.69,  1074.84,  0.53852"," 1375,  665.69,  0.575032"," 1377.9,  906.957,  0.76248"," 1451.59,  1074.9,  0.0594234"," 1236.66,  285.907,  0.107961"," 1251.39,  277.199,  0.852818"," 0,  0,  0"," 1304.47,  277.146,  0.844534"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.64,  1074.89,  0.125191"," 1283.8,  1074.91,  0.113684"," 1289.66,  1074.88,  0.297936",
" 1233.72,  303.714,  0.881789"," 1336.78,  374.273,  0.771515"," 1283.72,  386.04,  0.787671"," 1274.97,  527.314,  0.656588"," 1216.03,  444.962,  0.705842"," 1398.56,  365.358,  0.81127"," 1310.35,  492.02,  0.778736"," 1251.32,  385.944,  0.810972"," 1327.96,  659.769,  0.598698"," 1280.91,  653.894,  0.596023"," 1251.42,  874.669,  0.634909"," 1283.65,  1074.85,  0.499434"," 1375.02,  665.641,  0.571306"," 1377.84,  906.961,  0.757885"," 1451.55,  1074.9,  0.0634245"," 1236.55,  285.984,  0.109322"," 1242.63,  285.939,  0.830672"," 0,  0,  0"," 1304.27,  277.197,  0.838532"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.73,  1074.89,  0.122947"," 1283.81,  1074.9,  0.10773"," 1289.64,  1074.89,  0.264128",
" 1233.69,  306.62,  0.888834"," 1333.84,  368.507,  0.803727"," 1280.9,  383.162,  0.777112"," 1271.94,  524.429,  0.658405"," 1213.25,  442.047,  0.777049"," 1395.63,  362.554,  0.803733"," 1324.87,  494.94,  0.803191"," 1257.15,  386.188,  0.889042"," 1327.93,  653.918,  0.611656"," 1280.88,  650.937,  0.621009"," 1251.33,  857.02,  0.610746"," 1283.63,  1074.83,  0.568603"," 1375,  662.68,  0.56391"," 1377.85,  904.148,  0.764911"," 1451.55,  1074.9,  0.0780184"," 1236.53,  288.924,  0.0799508"," 1239.65,  285.929,  0.855325"," 0,  0,  0"," 1298.47,  277.171,  0.813877"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.69,  1074.9,  0.121266"," 1280.83,  1074.91,  0.117705"," 1289.61,  1074.88,  0.334221",
" 1230.74,  300.76,  0.859411"," 1330.8,  365.534,  0.882595"," 1277.77,  374.342,  0.701903"," 1272.03,  521.395,  0.665909"," 1213.17,  444.954,  0.796218"," 1392.63,  362.419,  0.764618"," 1327.82,  494.923,  0.845234"," 1257.39,  388.96,  0.901472"," 1327.96,  651.011,  0.61631"," 1283.64,  648.086,  0.630207"," 1251.31,  848.147,  0.590713"," 1280.93,  1054.17,  0.54873"," 1375.02,  656.86,  0.559414"," 1377.93,  901.105,  0.75233"," 1457.36,  1074.9,  0.0822565"," 1233.71,  288.938,  0.0595353"," 1236.69,  282.998,  0.881315"," 0,  0,  0"," 1289.62,  274.268,  0.840744"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1277.88,  1074.88,  0.123276"," 1260.18,  1074.84,  0.135595"," 1289.62,  1074.83,  0.359508",
" 1230.66,  300.722,  0.855267"," 1327.99,  365.422,  0.878857"," 1274.9,  374.256,  0.69229"," 1263.26,  515.589,  0.67614"," 1213.15,  447.846,  0.789542"," 1386.82,  359.588,  0.731209"," 1324.98,  486.16,  0.832184"," 1260.11,  388.95,  0.894871"," 1327.91,  650.924,  0.607304"," 1280.9,  648.027,  0.609983"," 1257.27,  860.017,  0.664997"," 1283.77,  1074.85,  0.558354"," 1374.93,  653.892,  0.552571"," 1377.99,  895.296,  0.748239"," 1454.51,  1074.9,  0.0852207"," 1233.63,  288.968,  0.0577367"," 1236.61,  280.161,  0.888228"," 0,  0,  0"," 1286.77,  274.208,  0.862356"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.78,  1074.9,  0.117201"," 1283.73,  1074.91,  0.105751"," 1289.67,  1074.89,  0.296911",
" 1227.77,  315.487,  0.87062"," 1327.8,  380.123,  0.782672"," 1280.78,  391.929,  0.668409"," 1283.82,  521.494,  0.65356"," 1233.71,  453.719,  0.607707"," 1375,  362.569,  0.803211"," 1307.38,  497.891,  0.809338"," 1242.52,  394.876,  0.772783"," 1310.35,  662.736,  0.562398"," 1266.13,  656.833,  0.544654"," 1236.81,  868.723,  0.66792"," 1283.75,  1074.85,  0.502366"," 1357.39,  668.563,  0.533307"," 1369.05,  906.929,  0.72069"," 1448.56,  1074.9,  0.0763335"," 1230.66,  294.998,  0.077748"," 1236.61,  294.723,  0.938212"," 0,  0,  0"," 1286.76,  291.84,  0.885688"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.66,  1074.89,  0.11392"," 1289.63,  1074.91,  0.0985079"," 1289.72,  1074.89,  0.25449",
" 1233.69,  315.512,  0.907807"," 1324.95,  374.322,  0.793296"," 1263.19,  386.112,  0.707267"," 1263.17,  515.614,  0.675877"," 1227.89,  439.125,  0.612048"," 1377.97,  362.627,  0.81517"," 1310.31,  497.843,  0.794049"," 1242.58,  389.162,  0.783317"," 1310.23,  653.9,  0.596357"," 1263.16,  648.091,  0.594659"," 1236.77,  856.916,  0.668463"," 1283.72,  1074.85,  0.561187"," 1357.38,  662.71,  0.553063"," 1366.18,  901.042,  0.659982"," 1445.73,  1074.89,  0.0888385"," 1233.6,  297.777,  0.136031"," 1239.67,  294.702,  0.885923"," 0,  0,  0"," 1295.58,  288.884,  0.814316"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.64,  1074.89,  0.121677"," 1286.75,  1074.91,  0.107625"," 1289.65,  1074.89,  0.301258",
" 1236.66,  315.394,  0.955095"," 1327.97,  377.22,  0.827687"," 1274.95,  386.111,  0.680266"," 1260.28,  512.687,  0.716586"," 1224.84,  430.259,  0.649587"," 1380.94,  365.38,  0.773506"," 1313.25,  491.975,  0.783012"," 1251.36,  392.004,  0.797879"," 1310.34,  653.902,  0.584207"," 1263.26,  650.954,  0.57219"," 1239.71,  859.99,  0.625096"," 1283.69,  1074.84,  0.578965"," 1360.27,  659.783,  0.542939"," 1375.07,  904.009,  0.719778"," 1448.73,  1074.9,  0.072257"," 1236.57,  294.781,  0.092913"," 1248.41,  291.941,  0.871697"," 0,  0,  0"," 1298.43,  286.017,  0.799107"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.81,  1074.9,  0.130392"," 1280.84,  1074.91,  0.114849"," 1289.61,  1074.88,  0.332174",
" 1236.65,  306.588,  0.898272"," 1330.87,  374.348,  0.82164"," 1280.78,  386.029,  0.748772"," 1260.28,  509.656,  0.703697"," 1227.87,  436.026,  0.69948"," 1386.82,  365.405,  0.75764"," 1316.16,  486.153,  0.800553"," 1254.21,  386.086,  0.828694"," 1316.13,  651.004,  0.587391"," 1269.06,  648.093,  0.579617"," 1242.57,  865.787,  0.650484"," 1283.78,  1074.85,  0.530922"," 1366.12,  656.871,  0.545746"," 1377.84,  901.156,  0.736916"," 1454.45,  1074.9,  0.0649618"," 1236.6,  288.98,  0.174174"," 1254.31,  288.864,  0.863783"," 0,  0,  0"," 1304.42,  285.939,  0.849097"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.8,  1074.89,  0.123504"," 1283.77,  1074.9,  0.105149"," 1292.55,  1074.89,  0.286757",
" 1239.58,  300.778,  0.864612"," 1333.87,  371.384,  0.785088"," 1283.65,  385.976,  0.726599"," 1260.19,  509.725,  0.67403"," 1221.91,  421.433,  0.64678"," 1398.41,  362.597,  0.798492"," 1324.85,  483.19,  0.811027"," 1260.23,  386.075,  0.826855"," 1321.97,  651,  0.561683"," 1274.92,  648.095,  0.549894"," 1245.56,  859.95,  0.618564"," 1283.69,  1074.82,  0.544124"," 1369.07,  656.86,  0.52337"," 1377.94,  892.295,  0.697797"," 1451.59,  1074.89,  0.122802"," 1236.67,  288.915,  0.0898488"," 1257.15,  283.031,  0.855921"," 0,  0,  0"," 1307.21,  277.219,  0.837511"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.76,  1074.9,  0.1218"," 1277.86,  1074.89,  0.117335"," 1289.63,  1074.87,  0.325827",
" 1239.69,  297.713,  0.892766"," 1333.86,  371.344,  0.796065"," 1280.84,  383.154,  0.760192"," 1254.37,  506.723,  0.725478"," 1216.05,  415.564,  0.712893"," 1398.58,  362.608,  0.805377"," 1324.96,  483.127,  0.836276"," 1260.27,  380.186,  0.815949"," 1316.11,  653.927,  0.570573"," 1266.1,  650.975,  0.571265"," 1242.51,  857.058,  0.661363"," 1283.73,  1074.81,  0.562386"," 1369.04,  659.819,  0.536613"," 1380.99,  901.091,  0.694397"," 1457.41,  1074.9,  0.0944"," 1239.59,  280.174,  0.200027"," 1257.36,  277.139,  0.916964"," 0,  0,  0"," 1310.32,  277.154,  0.816576"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1277.85,  1074.89,  0.119481"," 0,  0,  0"," 1289.68,  1074.87,  0.356971",
" 1242.63,  294.834,  0.88955"," 1336.78,  371.392,  0.783894"," 1283.65,  385.942,  0.74577"," 1245.48,  506.64,  0.627591"," 1216.05,  412.625,  0.678562"," 1401.38,  362.632,  0.805358"," 1327.87,  483.122,  0.868812"," 1263.23,  385.916,  0.836627"," 1322,  665.682,  0.554258"," 1269.07,  662.705,  0.546297"," 1239.69,  865.78,  0.69556"," 1283.77,  1074.82,  0.579607"," 1372.09,  668.635,  0.538191"," 1389.71,  904.078,  0.708073"," 1460.39,  1074.9,  0.0619206"," 1242.53,  277.167,  0.197647"," 1260.14,  274.213,  0.932815"," 0,  0,  0"," 1316.18,  274.201,  0.837996"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1280.81,  1074.89,  0.116071"," 1277.86,  1074.89,  0.11438"," 1292.55,  1074.87,  0.361239",
" 1242.58,  294.739,  0.901815"," 1342.63,  371.398,  0.783849"," 1283.66,  386.011,  0.790222"," 1242.61,  509.644,  0.645313"," 1213.17,  415.587,  0.774419"," 1401.61,  362.596,  0.804165"," 1330.76,  483.29,  0.873995"," 1266.05,  383.119,  0.8231"," 1327.85,  659.804,  0.590744"," 1277.79,  653.921,  0.57116"," 1239.56,  871.698,  0.721785"," 1283.83,  1074.84,  0.576052"," 1377.89,  665.663,  0.578317"," 1386.76,  898.172,  0.703348"," 1460.35,  1074.9,  0.0852073"," 1242.51,  277.145,  0.261541"," 1260.19,  271.397,  0.930847"," 0,  0,  0"," 1324.91,  274.242,  0.86249"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.77,  1074.9,  0.120932"," 1286.73,  1074.91,  0.106846"," 1292.63,  1074.88,  0.3417",
" 1242.62,  294.78,  0.891535"," 1345.5,  374.3,  0.787959"," 1283.7,  385.998,  0.79938"," 1257.16,  518.517,  0.659556"," 1213.06,  421.391,  0.787361"," 1401.61,  365.383,  0.801339"," 1330.95,  486.143,  0.853703"," 1266.16,  385.932,  0.843828"," 1327.87,  665.63,  0.597943"," 1277.82,  659.753,  0.566985"," 1239.6,  868.733,  0.704368"," 1283.8,  1074.84,  0.555916"," 1377.92,  668.624,  0.581944"," 1389.69,  898.16,  0.686201"," 1460.36,  1074.9,  0.0680415"," 1242.58,  277.211,  0.268781"," 1260.24,  271.39,  0.927594"," 0,  0,  0"," 1324.96,  274.248,  0.865038"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.75,  1074.9,  0.116894"," 1283.82,  1074.91,  0.101985"," 1292.6,  1074.88,  0.318861",
" 1245.51,  294.803,  0.881919"," 1345.61,  377.181,  0.788494"," 1283.73,  386.004,  0.786031"," 1257.15,  518.535,  0.651137"," 1213,  421.383,  0.787891"," 1404.53,  365.411,  0.781565"," 1333.79,  489.087,  0.815526"," 1269.03,  385.902,  0.830685"," 1327.91,  665.664,  0.608399"," 1277.85,  662.698,  0.574"," 1242.53,  862.89,  0.680513"," 1283.74,  1074.84,  0.54311"," 1377.97,  668.626,  0.586037"," 1389.73,  898.169,  0.681181"," 1463.3,  1074.9,  0.0647614"," 1245.5,  274.354,  0.227697"," 1260.25,  271.425,  0.913963"," 0,  0,  0"," 1325.01,  277.115,  0.865971"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.75,  1074.9,  0.115407"," 1286.69,  1074.91,  0.102214"," 1289.71,  1074.88,  0.307674",
" 1248.43,  294.737,  0.882008"," 1345.5,  380.142,  0.788447"," 1280.81,  386.076,  0.773252"," 1257.21,  521.405,  0.666501"," 1210.29,  421.378,  0.789668"," 1407.44,  365.463,  0.772082"," 1336.69,  489.089,  0.805298"," 1266.12,  383.025,  0.810789"," 1327.86,  662.706,  0.600591"," 1277.8,  656.818,  0.583169"," 1242.55,  862.94,  0.676268"," 1283.78,  1074.84,  0.558094"," 1377.93,  665.709,  0.579794"," 1392.6,  901.042,  0.699844"," 1463.28,  1074.9,  0.0757929"," 1248.46,  274.245,  0.204037"," 1260.28,  271.356,  0.915346"," 0,  0,  0"," 1324.99,  274.25,  0.886108"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.68,  1074.9,  0.112459"," 1283.76,  1074.91,  0.099413"," 1292.55,  1074.88,  0.315002",
" 1248.41,  291.94,  0.877645"," 1345.6,  371.305,  0.796754"," 1280.91,  380.185,  0.751861"," 1257.34,  509.758,  0.686018"," 1213.04,  421.337,  0.777633"," 1407.34,  365.367,  0.783837"," 1333.89,  489.098,  0.799339"," 1266.17,  380.149,  0.797152"," 1327.93,  659.779,  0.612122"," 1277.89,  653.873,  0.596481"," 1245.53,  857.002,  0.657867"," 1283.82,  1074.84,  0.550632"," 1377.99,  665.677,  0.583717"," 1392.65,  895.268,  0.694527"," 1466.21,  1074.9,  0.0519531"," 1248.48,  271.409,  0.284613"," 1260.32,  271.188,  0.911692"," 0,  0,  0"," 1327.85,  271.45,  0.911593"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.67,  1074.89,  0.12012"," 1286.72,  1074.91,  0.107841"," 1292.55,  1074.88,  0.308117",
" 1248.49,  291.858,  0.877553"," 1348.41,  368.349,  0.820102"," 1283.69,  374.288,  0.738899"," 1260.2,  509.685,  0.664147"," 1213.17,  421.412,  0.754665"," 1407.39,  362.595,  0.783704"," 1333.79,  486.221,  0.818798"," 1269.08,  380.174,  0.791961"," 1327.94,  653.94,  0.608046"," 1280.69,  650.947,  0.603929"," 1248.48,  856.972,  0.65608"," 1283.76,  1074.84,  0.550888"," 1377.98,  662.711,  0.570319"," 1395.61,  898.208,  0.722971"," 1466.18,  1074.9,  0.0516624"," 1251.35,  271.309,  0.243295"," 1260.37,  268.414,  0.906451"," 0,  0,  0"," 1327.96,  271.3,  0.926656"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.79,  1074.9,  0.11259"," 1283.76,  1074.91,  0.102983"," 1289.7,  1074.88,  0.307976",
" 1254.23,  291.794,  0.88109"," 1348.51,  368.361,  0.830045"," 1283.83,  380.148,  0.745996"," 1257.37,  506.764,  0.701545"," 1213.14,  421.402,  0.734106"," 1407.42,  362.509,  0.774959"," 1330.83,  483.353,  0.869647"," 1271.95,  371.391,  0.784562"," 1327.96,  656.879,  0.587109"," 1280.71,  651.021,  0.576557"," 1248.43,  857.01,  0.649675"," 1283.79,  1074.85,  0.478613"," 1377.99,  665.628,  0.560121"," 1398.46,  904.02,  0.764128"," 0,  0,  0"," 1251.38,  271.259,  0.212583"," 1263.11,  268.346,  0.904026"," 0,  0,  0"," 1327.87,  268.358,  0.914414"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1289.66,  1074.89,  0.108297"," 1283.81,  1074.91,  0.0945224"," 1292.57,  1074.89,  0.244054",
" 1251.42,  288.903,  0.843685"," 1351.33,  365.618,  0.84618"," 1286.69,  380.112,  0.71868"," 1260.18,  509.701,  0.684254"," 1216.14,  433.262,  0.714485"," 1410.28,  362.536,  0.77541"," 1328.02,  483.294,  0.875637"," 1266.15,  365.553,  0.818793"," 1327.88,  659.772,  0.571998"," 1277.89,  651.028,  0.564039"," 1245.49,  868.734,  0.695426"," 1283.8,  1074.85,  0.526907"," 1377.92,  665.677,  0.554007"," 1395.64,  901.145,  0.720087"," 1466.2,  1074.9,  0.0574834"," 1254.24,  268.355,  0.218349"," 1263.19,  268.224,  0.881912"," 0,  0,  0"," 1327.92,  268.402,  0.921132"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.72,  1074.9,  0.118777"," 1286.69,  1074.91,  0.102173"," 1292.56,  1074.89,  0.278307",
" 1251.39,  288.827,  0.827215"," 1351.43,  383.014,  0.851609"," 1280.68,  389.02,  0.762386"," 1260.33,  521.469,  0.704486"," 1207.22,  456.802,  0.74555"," 1424.95,  365.501,  0.79778"," 1348.41,  483.117,  0.834903"," 1283.72,  362.369,  0.858858"," 1307.4,  671.569,  0.592179"," 1257.24,  665.673,  0.577296"," 1239.62,  877.633,  0.765115"," 1283.67,  1074.82,  0.574361"," 1369.04,  677.43,  0.541212"," 1395.59,  903.963,  0.716442"," 1463.23,  1074.9,  0.0936276"," 1254.23,  268.328,  0.35879"," 1263.27,  268.27,  0.875657"," 0,  0,  0"," 1330.81,  271.219,  0.862485"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1283.74,  1074.9,  0.125648"," 1280.8,  1074.9,  0.121733"," 1289.66,  1074.87,  0.345817",
" 1248.4,  291.784,  0.848587"," 1351.55,  371.393,  0.861503"," 1283.67,  385.983,  0.746919"," 1260.29,  515.576,  0.760094"," 1210.11,  456.76,  0.801842"," 1422.1,  365.345,  0.82811"," 1330.89,  480.228,  0.874802"," 1280.8,  359.567,  0.853924"," 1313.18,  668.587,  0.583261"," 1260.18,  662.709,  0.574634"," 1245.45,  877.64,  0.730478"," 1283.79,  1074.86,  0.511626"," 1372.04,  671.532,  0.57526"," 1395.61,  901.176,  0.718471"," 1466.28,  1074.9,  0.0610722"," 1251.32,  268.369,  0.154131"," 1263.12,  268.291,  0.882414"," 0,  0,  0"," 1327.97,  271.191,  0.875869"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.74,  1074.9,  0.116821"," 1283.77,  1074.92,  0.0983072"," 1292.58,  1074.89,  0.255752",
" 1245.46,  291.764,  0.852636"," 1351.35,  368.45,  0.850796"," 1280.9,  383.106,  0.719067"," 1260.23,  512.593,  0.752053"," 1210.25,  456.665,  0.771499"," 1419.11,  362.577,  0.810316"," 1327.92,  477.308,  0.848487"," 1274.9,  362.438,  0.829536"," 1322.03,  665.629,  0.568033"," 1266.15,  659.772,  0.546034"," 1242.63,  859.934,  0.668305"," 1283.81,  1074.84,  0.513089"," 1374.97,  668.592,  0.58248"," 1398.42,  904.007,  0.739108"," 1466.23,  1074.9,  0.0542996"," 1245.46,  271.204,  0.185727"," 1260.25,  268.27,  0.90431"," 0,  0,  0"," 1325.02,  268.402,  0.861862"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.72,  1074.89,  0.124537"," 1280.83,  1074.9,  0.109266"," 1292.59,  1074.88,  0.280841",
" 1239.63,  291.812,  0.89427"," 1348.44,  365.545,  0.85178"," 1280.84,  371.313,  0.714719"," 1260.3,  512.598,  0.705506"," 1210.28,  456.613,  0.749399"," 1416.19,  362.596,  0.797396"," 1322.03,  477.234,  0.793751"," 1263.18,  362.44,  0.851808"," 1327.79,  656.857,  0.580998"," 1277.87,  651.011,  0.561752"," 1251.4,  862.89,  0.632495"," 1283.76,  1074.85,  0.479101"," 1374.99,  662.753,  0.56816"," 1398.42,  901.036,  0.716776"," 1466.23,  1074.9,  0.0665223"," 1239.68,  271.306,  0.272112"," 1260.1,  268.345,  0.932939"," 0,  0,  0"," 1319.1,  268.403,  0.838279"," 0,  0,  0"," 0,  0,  0"," 0,  0,  0"," 1286.72,  1074.89,  0.109587"," 1283.77,  1074.91,  0.0941805"," 1292.56,  1074.89,  0.249017",
